Date,Open,High,Low,Close,Adj Close,Volume,ma1,ma2,ma3,ma5,ma9,ma10,ma20,ma1x2,ma1x3,ma1x5,ma1x9,ma1x10,ma1x20,ma2x3,ma2x5,ma2x9,ma2x10,ma2x20,ma3x5,ma3x9,ma3x10,ma3x20,ma5x9,ma5x10,ma5x20,ma9x10,ma9x20,ma10x20,updown,updowns_percents
2012-08-31,28.610000610351562,28.84000015258789,28.200000762939453,28.520000457763672,28.520000457763672,539800,28.520000457763672,28.46500015258789,28.446666717529297,28.470000076293946,29.071111255221897,29.11500015258789,29.420500087738038,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00387189760444806
2012-09-04,28.520000457763672,28.989999771118164,27.899999618530273,28.139999389648438,28.139999389648438,752500,28.139999389648438,28.329999923706055,28.356666564941406,28.43400001525879,28.96333334181044,28.97800006866455,29.414000034332275,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.013324020407292525
2012-09-05,28.010000228881836,28.5,27.809999465942383,27.940000534057617,27.940000534057617,639300,27.940000534057617,28.039999961853027,28.200000127156574,28.28400001525879,28.73999998304579,28.861000061035156,29.298500061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.0071072800258976665
2012-09-06,28.0,28.899999618530273,27.899999618530273,28.549999237060547,28.549999237060547,841700,28.549999237060547,28.244999885559082,28.209999720255535,28.311999893188478,28.497777726915146,28.720999908447265,29.271500015258788,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02183245137233869
2012-09-07,28.549999237060547,29.56999969482422,28.5,29.350000381469727,29.350000381469727,953200,29.350000381469727,28.949999809265137,28.613333384195965,28.5,28.481111102634006,28.582999992370606,29.26850004196167,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0.02802105659501053
2012-09-10,29.200000762939453,29.350000381469727,27.299999237060547,27.3700008392334,27.3700008392334,1483300,27.3700008392334,28.360000610351562,28.423333485921223,28.270000076293947,28.375555674235027,28.370000076293945,29.14000005722046,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,-0.06746165303242757
2012-09-11,27.760000228881836,28.15999984741211,27.399999618530273,27.799999237060547,27.799999237060547,1014900,27.799999237060547,27.585000038146973,28.173333485921223,28.202000045776366,28.27666664123535,28.318000030517577,28.97150001525879,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.015710573059638744
2012-09-12,27.899999618530273,28.579999923706055,27.799999237060547,28.280000686645508,28.280000686645508,1145200,28.280000686645508,28.039999961853027,27.816666920979817,28.270000076293947,28.262222290039062,28.27700004577637,28.914500045776368,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.017266239667556027
2012-09-13,28.56999969482422,29.5,28.479999542236328,29.479999542236328,29.479999542236328,1484700,29.479999542236328,28.880000114440918,28.519999821980793,28.456000137329102,28.38111114501953,28.38400001525879,28.91850004196167,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0.042432773212678576
2012-09-14,30.0,30.649999618530273,29.649999618530273,30.389999389648438,30.389999389648438,1536600,30.389999389648438,29.934999465942383,29.383333206176758,28.663999938964842,28.58888880411784,28.58199996948242,28.923000049591064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.03086838064933972
2012-09-17,32.349998474121094,32.779998779296875,31.510000228881836,32.540000915527344,32.540000915527344,3212800,32.540000915527344,31.46500015258789,30.803333282470703,29.697999954223633,29.077777862548828,28.98400001525879,29.04950008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.07074700786638544
2012-09-18,31.8799991607666,31.899999618530273,30.68000030517578,31.34000015258789,31.34000015258789,1788500,31.34000015258789,31.940000534057617,31.423333485921223,30.4060001373291,29.455555597941082,29.304000091552734,29.141000080108643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-0.03687771140678853
2012-09-19,31.0,31.739999771118164,30.940000534057617,31.049999237060547,31.049999237060547,1048500,31.049999237060547,31.19499969482422,31.643333435058594,30.95999984741211,29.733333375718857,29.614999961853027,29.238000011444093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.009253379518678662
2012-09-20,30.93000030517578,31.5,30.68000030517578,30.899999618530273,30.899999618530273,912400,30.899999618530273,30.97499942779541,31.09666633605957,31.243999862670897,29.90555551317003,29.85,29.28549995422363,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.004830905707438382
2012-09-21,31.100000381469727,31.489999771118164,29.540000915527344,30.020000457763672,30.020000457763672,1870000,30.020000457763672,30.460000038146973,30.656666437784832,31.170000076293945,30.19999991522895,29.917000007629394,29.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.028478937593218623
2012-09-24,29.510000228881836,31.030000686645508,29.399999618530273,30.65999984741211,30.65999984741211,1301900,30.65999984741211,30.34000015258789,30.52666664123535,30.793999862670898,30.517777760823567,30.245999908447267,29.307999992370604,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021319099929691054
2012-09-25,28.6200008392334,29.479999542236328,27.530000686645508,27.65999984741211,27.65999984741211,5680400,27.65999984741211,29.15999984741211,29.446666717529297,30.05799980163574,30.448888778686523,30.231999969482423,29.275,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,-1,-0.09784735860829497
2012-09-26,27.65999984741211,28.399999618530273,27.479999542236328,27.540000915527344,27.540000915527344,1527200,27.540000915527344,27.600000381469727,28.62000020345052,29.3560001373291,30.233333375718857,30.157999992370605,29.217500019073487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-0.00433835620197931
2012-09-27,27.81999969482422,28.540000915527344,27.600000381469727,28.489999771118164,28.489999771118164,1758600,28.489999771118164,28.015000343322754,27.89666684468587,28.87400016784668,30.02222230699327,30.05900001525879,29.22150001525879,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.03449523689213829
2012-09-28,28.729999542236328,29.889999389648438,28.610000610351562,29.280000686645508,29.280000686645508,4343400,29.280000686645508,28.885000228881836,28.43666712443034,28.726000213623045,29.660000059339737,29.948000144958495,29.26500005722046,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027729060086838286
2012-10-01,29.5,29.889999389648438,29.0,29.15999984741211,29.15999984741211,884400,29.15999984741211,29.22000026702881,28.976666768391926,28.42600021362305,29.41777780320909,29.61000003814697,29.297000026702882,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.004098389221969145
2012-10-02,29.280000686645508,29.889999389648438,29.0,29.799999237060547,29.799999237060547,729000,29.799999237060547,29.479999542236328,29.413333257039387,28.854000091552734,29.278888914320206,29.45599994659424,29.380000019073485,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0.021947852983450478
2012-10-03,29.75,29.950000762939453,29.239999771118164,29.299999237060547,29.299999237060547,1052800,29.299999237060547,29.549999237060547,29.419999440511067,29.205999755859374,29.101111094156902,29.28099994659424,29.447999954223633,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,-1,-0.016778523919496524
2012-10-04,30.0,30.100000381469727,28.649999618530273,29.399999618530273,29.399999618530273,1541300,29.399999618530273,29.34999942779541,29.49999936421712,29.387999725341796,29.032222112019856,29.130999946594237,29.49049997329712,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0034129823915913793
2012-10-05,29.700000762939453,29.809999465942383,28.68000030517578,28.889999389648438,28.889999389648438,938600,28.889999389648438,29.144999504089355,29.196666081746418,29.309999465942383,28.83555539449056,29.017999839782714,29.467499923706054,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,-0.017346946785686046
2012-10-08,28.860000610351562,29.399999618530273,28.610000610351562,29.25,29.25,889700,29.25,29.06999969482422,29.179999669392902,29.32799949645996,29.012222078111435,28.876999855041504,29.561499881744385,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0124610805800347
2012-10-09,29.1200008392334,29.1200008392334,28.25,28.3700008392334,28.3700008392334,1193000,28.3700008392334,28.8100004196167,28.836666742960613,29.04199981689453,29.104444291856552,28.947999954223633,29.589999961853028,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,-1,-0.030085441393729928
2012-10-10,28.389999389648438,28.719999313354492,28.010000228881836,28.399999618530273,28.399999618530273,503600,28.399999618530273,28.385000228881836,28.673333485921223,28.861999893188475,29.094444274902344,29.033999824523924,29.595999908447265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0010574119989235076
2012-10-11,28.940000534057617,28.979999542236328,28.25,28.31999969482422,28.31999969482422,450600,28.31999969482422,28.359999656677246,28.363333384195965,28.645999908447266,28.98777749803331,29.016999816894533,29.53799991607666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.0028168987598808926
2012-10-12,28.31999969482422,28.729999542236328,27.5,27.639999389648438,27.639999389648438,987600,27.639999389648438,27.979999542236328,28.119999567667644,28.395999908447266,28.81888855828179,28.852999687194824,29.40049991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.024011310469754688
2012-10-15,28.020000457763672,28.049999237060547,26.860000610351562,27.329999923706055,27.329999923706055,1468700,27.329999923706055,27.484999656677246,27.763333002726238,28.011999893188477,28.544444190131294,28.66999969482422,29.139999866485596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.011215610448185531
2012-10-16,27.670000076293945,28.09000015258789,27.34000015258789,28.059999465942383,28.059999465942383,479300,28.059999465942383,27.69499969482422,27.676666259765625,27.949999618530274,28.406666437784832,28.4959997177124,28.97599983215332,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026710557785370792
2012-10-17,28.25,28.84000015258789,27.799999237060547,28.81999969482422,28.81999969482422,668000,28.81999969482422,28.4399995803833,28.06999969482422,28.033999633789062,28.34222200181749,28.44799976348877,28.864499855041505,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.027084826918984062
2012-10-18,28.989999771118164,28.989999771118164,27.780000686645508,28.040000915527344,28.040000915527344,741000,28.040000915527344,28.43000030517578,28.30666669209798,27.977999877929687,28.247777726915146,28.311999893188478,28.721499919891357,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,-0.027064496445395658
2012-10-19,27.829999923706055,28.200000762939453,27.299999237060547,27.739999771118164,27.739999771118164,1027400,27.739999771118164,27.890000343322754,28.200000127156574,27.997999954223634,28.079999923706055,28.196999931335448,28.607499885559083,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-0.010699041890653183
2012-10-22,27.989999771118164,28.0,27.360000610351562,27.850000381469727,27.850000381469727,470200,27.850000381469727,27.795000076293945,27.876667022705078,28.102000045776368,28.022222095065647,28.056999969482423,28.46699991226196,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0.003965414969689052
2012-10-23,27.3799991607666,28.559999465942383,27.3700008392334,28.389999389648438,28.389999389648438,749000,28.389999389648438,28.119999885559082,27.99333318074544,28.16800003051758,28.02111095852322,28.058999824523926,28.503499889373778,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.01938955119505148
2012-10-24,28.520000457763672,28.520000457763672,27.25,27.420000076293945,27.420000076293945,1016400,27.420000076293945,27.90499973297119,27.886666615804035,27.888000106811525,27.921111000908745,27.96099987030029,28.497499847412108,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-1,-0.03416693674562643
2012-10-25,27.799999237060547,27.799999237060547,27.450000762939453,27.520000457763672,27.520000457763672,577700,27.520000457763672,27.47000026702881,27.77666664123535,27.78400001525879,27.907777786254883,27.880999946594237,28.448999881744385,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.003646986914350281
2012-10-26,27.530000686645508,27.799999237060547,27.020000457763672,27.3799991607666,27.3799991607666,477400,27.3799991607666,27.449999809265137,27.43999989827474,27.711999893188477,27.913333257039387,27.854999923706053,28.35399980545044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.005087256346958946
2012-10-31,27.700000762939453,28.350000381469727,27.3700008392334,28.1299991607666,28.1299991607666,775200,28.1299991607666,27.7549991607666,27.676666259765625,27.76799964904785,27.921111000908745,27.934999847412108,28.302499771118164,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.027392257961595945
2012-11-01,28.25,29.489999771118164,28.200000762939453,29.25,29.25,1024100,29.25,28.6899995803833,28.253332773844402,27.939999771118163,27.968888812594944,28.05399990081787,28.274999809265136,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.03981517499636067
2012-11-02,29.270000457763672,29.549999237060547,28.549999237060547,28.920000076293945,28.920000076293945,1030300,28.920000076293945,29.085000038146973,28.766666412353516,28.239999771118164,28.066666497124565,28.063999938964844,28.255999851226807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-0.011282048673711298
2012-11-05,29.799999237060547,31.579999923706055,29.329999923706055,31.5,31.5,2048900,31.5,30.210000038146973,29.890000025431316,29.03599967956543,28.48444430033366,28.40999984741211,28.360999870300294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.08921161538380873
2012-11-06,30.610000610351562,31.200000762939453,29.950000762939453,31.149999618530273,31.149999618530273,2324000,31.149999618530273,31.324999809265137,30.523333231608074,29.789999771118165,28.851110882229275,28.75099983215332,28.473999881744383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.011111123221261177
2012-11-07,31.0,32.04999923706055,30.809999465942383,31.540000915527344,31.540000915527344,1714500,31.540000915527344,31.34500026702881,31.39666684468587,30.472000122070312,29.201111051771377,29.119999885559082,28.58849992752075,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012520105995926567
2012-11-08,31.010000228881836,31.8799991607666,30.940000534057617,31.309999465942383,31.309999465942383,1274000,31.309999465942383,31.425000190734863,31.333333333333332,30.88400001525879,29.633333206176758,29.411999893188476,28.7354998588562,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.00729237295207974
2012-11-09,30.600000381469727,30.93000030517578,29.850000381469727,30.31999969482422,30.31999969482422,863000,30.31999969482422,30.8149995803833,31.05666669209798,31.163999938964842,29.94444423251682,29.701999855041503,28.8314998626709,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.03161928419050408
2012-11-12,30.290000915527344,31.420000076293945,30.15999984741211,31.06999969482422,31.06999969482422,555900,31.06999969482422,30.69499969482422,30.899999618530273,31.077999877929688,30.354444291856552,30.05699977874756,28.9689998626709,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024736148006229364
2012-11-13,31.290000915527344,32.0,30.719999313354492,31.610000610351562,31.610000610351562,998300,31.610000610351562,31.34000015258789,31.0,31.170000076293945,30.741111119588215,30.479999923706053,29.167499923706053,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017380139067632472
2012-11-14,31.959999084472656,32.119998931884766,31.200000762939453,31.3799991607666,31.3799991607666,871300,31.3799991607666,31.494999885559082,31.35333315531413,31.137999725341796,30.97777769300673,30.804999923706056,29.369999885559082,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-0.007276224142483634
2012-11-15,31.299999237060547,31.440000534057617,30.5,30.81999969482422,30.81999969482422,984000,30.81999969482422,31.09999942779541,31.269999821980793,31.039999771118165,31.188888761732315,30.961999893188477,29.507999897003174,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-0.017845745089838383
2012-11-16,31.149999618530273,32.0,30.59000015258789,31.84000015258789,31.84000015258789,908700,31.84000015258789,31.329999923706055,31.34666633605957,31.3439998626709,31.226666556464302,31.25399990081787,29.658999919891357,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.03309540778272524
2012-11-19,32.06999969482422,33.25,31.84000015258789,32.91999816894531,32.91999816894531,1392400,32.91999816894531,32.3799991607666,31.85999933878581,31.713999557495118,31.42333306206597,31.395999717712403,29.902999782562254,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.03391953552706384
2012-11-20,32.79999923706055,33.099998474121094,31.90999984741211,33.0,33.0,922500,33.0,32.959999084472656,32.586666107177734,31.991999435424805,31.585555182562935,31.580999755859374,30.165999794006346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0024301894138669677
2012-11-21,32.61000061035156,33.470001220703125,32.290000915527344,32.470001220703125,32.470001220703125,963200,32.470001220703125,32.73500061035156,32.79666646321615,32.20999984741211,31.71444426642524,31.673999786376953,30.396999835968018,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.016060569069602293
2012-11-23,32.599998474121094,32.83000183105469,31.700000762939453,32.130001068115234,32.130001068115234,430300,32.130001068115234,32.30000114440918,32.53333409627279,32.47200012207031,31.91555553012424,31.755999946594237,30.583999919891358,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.010471208494168605
2012-11-26,32.099998474121094,32.29999923706055,31.6200008392334,32.27000045776367,32.27000045776367,495800,32.27000045776367,32.20000076293945,32.290000915527344,32.55800018310547,32.04888894822862,31.951000022888184,30.826499938964844,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.004357279333780273
2012-11-27,32.130001068115234,32.65999984741211,31.520000457763672,32.150001525878906,32.150001525878906,910800,32.150001525878906,32.21000099182129,32.18333435058594,32.40400085449219,32.10888904995389,32.059000205993655,31.057999992370604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.0037185909570043307
2012-11-28,32.0,34.290000915527344,31.90999984741211,33.22999954223633,33.22999954223633,1525200,33.22999954223633,32.69000053405762,32.550000508626304,32.45000076293945,32.314444647894966,32.22100009918213,31.35050001144409,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.033592471698269843
2012-11-29,33.439998626708984,34.0,32.869998931884766,33.689998626708984,33.689998626708984,1103400,33.689998626708984,33.459999084472656,33.02333323160807,32.694000244140625,32.633333418104385,32.452000045776366,31.62849998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013842885669859362
2012-11-30,33.630001068115234,34.279998779296875,33.0099983215332,33.81999969482422,33.81999969482422,1420300,33.81999969482422,33.7549991607666,33.57999928792318,33.03199996948242,32.85333336724175,32.75200004577637,31.856999969482423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003858743645426266
2012-12-03,33.88999938964844,35.0,33.5,34.619998931884766,34.619998931884766,2085700,34.619998931884766,34.21999931335449,34.04333241780599,33.50199966430664,33.042222340901695,33.02999992370606,32.141999912261966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023654619878159755
2012-12-04,34.08000183105469,34.79999923706055,33.54999923706055,33.900001525878906,33.900001525878906,1263300,33.900001525878906,34.260000228881836,34.11333338419596,33.85199966430664,33.142222510443794,33.128000259399414,32.26199998855591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.020797152750422154
2012-12-05,33.81999969482422,34.189998626708984,33.58000183105469,33.709999084472656,33.709999084472656,661500,33.709999084472656,33.80500030517578,34.076666514078774,33.94799957275391,33.28000005086263,33.19900016784668,32.38999996185303,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.005604791529617015
2012-12-06,33.81999969482422,34.79999923706055,33.5,33.900001525878906,33.900001525878906,660400,33.900001525878906,33.80500030517578,33.83666737874349,33.99000015258789,33.47666676839193,33.34200019836426,32.50799999237061,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.005636382277262264
2012-12-07,34.29999923706055,34.4900016784668,33.849998474121094,34.16999816894531,34.16999816894531,664400,34.16999816894531,34.03499984741211,33.926666259765625,34.05999984741211,33.68777762518989,33.545999908447264,32.65099992752075,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007964502386829997
2012-12-10,34.43000030517578,34.79999923706055,34.18000030517578,34.56999969482422,34.56999969482422,929800,34.56999969482422,34.369998931884766,34.21333312988281,34.05,33.95666631062826,33.77599983215332,32.86349992752075,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.011706220290126801
2012-12-11,34.599998474121094,35.5,34.459999084472656,35.279998779296875,35.279998779296875,1572600,35.279998779296875,34.92499923706055,34.67333221435547,34.3259994506836,34.18444400363498,34.088999557495114,33.073999881744385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.020538012459946797
2012-12-12,35.209999084472656,35.79999923706055,34.95000076293945,35.2599983215332,35.2599983215332,2063800,35.2599983215332,35.26999855041504,35.03666559855143,34.635999298095705,34.358888414171005,34.291999435424806,33.25649976730347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.0005669064188122963
2012-12-13,35.2599983215332,35.29999923706055,32.75,33.61000061035156,33.61000061035156,2151300,33.61000061035156,34.43499946594238,34.71666590372721,34.577999114990234,34.335555182562935,34.283999633789065,33.36799983978271,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.046795172709182764
2012-12-14,33.779998779296875,34.400001525878906,33.59000015258789,33.810001373291016,33.810001373291016,1023000,33.810001373291016,33.71000099182129,34.22666676839193,34.50599975585938,34.24555545383029,34.28299980163574,33.517499923706055,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0.005950632529231559
2012-12-17,33.77000045776367,34.5,33.75,34.400001525878906,34.400001525878906,824900,34.400001525878906,34.10500144958496,33.94000116984049,34.47200012207031,34.30111100938585,34.261000061035155,33.6454999923706,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.01745046224854563
2012-12-18,34.2599983215332,35.06999969482422,34.2599983215332,34.59000015258789,34.59000015258789,1553900,34.59000015258789,34.4950008392334,34.26666768391927,34.33400039672851,34.3988889058431,34.329999923706055,33.729000091552734,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.005523215647710078
2012-12-19,34.75,35.2599983215332,34.52000045776367,34.61000061035156,34.61000061035156,1298800,34.61000061035156,34.60000038146973,34.53333409627279,34.204000854492186,34.47777769300673,34.420000076293945,33.80950012207031,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0.0005782150238635708
2012-12-20,34.5099983215332,34.790000915527344,34.04999923706055,34.43000030517578,34.43000030517578,921200,34.43000030517578,34.52000045776367,34.54333368937174,34.36800079345703,34.506666819254555,34.47299995422363,33.90750007629394,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.005200817740579455
2012-12-21,33.939998626708984,34.16999816894531,33.58000183105469,34.0,34.0,1492400,34.0,34.21500015258789,34.346666971842446,34.40600051879883,34.44333351982964,34.4560001373291,34.001000022888185,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,-1,-0.012489117088713475
2012-12-24,33.63999938964844,34.349998474121094,33.54999923706055,34.279998779296875,34.279998779296875,375800,34.279998779296875,34.13999938964844,34.23666636149088,34.38199996948242,34.332222408718536,34.42700004577637,34.10149993896484,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.008235258214613905
2012-12-26,33.959999084472656,34.5,33.5,33.59000015258789,33.59000015258789,601400,33.59000015258789,33.93499946594238,33.95666631062826,34.18199996948242,34.146667056613495,34.258000183105466,34.17349987030029,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-1,-0.02012831538155435
2012-12-27,33.5,33.90999984741211,33.0,33.689998626708984,33.689998626708984,561100,33.689998626708984,33.63999938964844,33.85333251953125,33.997999572753905,34.155555725097656,34.101000213623045,34.196499824523926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0.0029770310707601944
2012-12-28,33.380001068115234,33.650001525878906,33.02000045776367,33.220001220703125,33.220001220703125,414100,33.220001220703125,33.454999923706055,33.5,33.75599975585938,34.09000015258789,34.0620002746582,34.172999954223634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.013950650791456298
2012-12-31,33.0,33.970001220703125,33.0,33.869998931884766,33.869998931884766,594900,33.869998931884766,33.545000076293945,33.59333292643229,33.72999954223633,34.03111097547743,34.06800003051758,34.17549991607666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.019566456571246338
2013-01-02,35.0,35.45000076293945,34.709999084472656,35.36000061035156,35.36000061035156,1194800,35.36000061035156,34.614999771118164,34.15000025431315,33.94599990844726,34.116666581895615,34.16399993896484,34.2125,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.043991784040599
2013-01-03,35.18000030517578,35.45000076293945,34.75,34.77000045776367,34.77000045776367,742000,34.77000045776367,35.06500053405762,34.666666666666664,34.18199996948242,34.134444342719185,34.18199996948242,34.25599994659424,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-0.016685524389249307
2013-01-04,34.79999923706055,34.79999923706055,33.91999816894531,34.400001525878906,34.400001525878906,674000,34.400001525878906,34.58500099182129,34.84333419799805,34.32400054931641,34.13111114501953,34.16100006103515,34.29050006866455,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-0.010641326632543913
2013-01-07,34.79999923706055,34.79999923706055,33.900001525878906,34.34000015258789,34.34000015258789,442000,34.34000015258789,34.3700008392334,34.503334045410156,34.54800033569336,34.16888893975152,34.15200004577637,34.3125,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-0.0017442258903935803
2013-01-08,34.5,34.5,33.11000061035156,33.68000030517578,33.68000030517578,1284000,33.68000030517578,34.010000228881836,34.140000661214195,34.51000061035156,34.10222244262695,34.12000007629395,34.28800010681152,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,-1,-0.019219564486879337
